comname,est_year,avg_depth,avg_bot_temp,avg_sur_temp,avg_lat,avg_lon
white hake,1974,198.37393587952835,8.137809361327434,8.526787347759422,42.752725943262305,-68.62227747123478
white hake,1975,202.7209721046349,7.973144403657535,8.611503613937506,42.53468638398968,-68.35847446072103
white hake,1976,208.52830650434356,8.361616543300066,8.3541030495721,42.62943597811213,-68.57730875661403
white hake,1977,175.85137380584985,7.320939872190911,8.209703890737886,42.69901337611356,-68.68967243922745
white hake,1978,179.0250632456244,6.851694561029403,8.620838550204239,42.58104053360292,-68.64404068612632
white hake,1979,198.6685864402293,7.614642437888996,8.27996703428389,42.60860033399059,-68.32916963782341
white hake,1980,200.41852008549088,7.580680834981452,8.77118949880579,42.24415414823637,-68.48109798404508
white hake,1981,209.80886868512664,6.887396676297666,8.902636138044468,42.724288509629886,-68.18488525877255
white hake,1982,195.51192002922107,7.401171231929143,8.792228951307681,42.33136845683798,-68.54850048251117
white hake,1983,180.10196845678666,7.412892407999218,8.415984687415925,42.50022543704962,-68.7272644999621
white hake,1984,232.02314053472463,7.936864446263252,8.988056070716977,42.518730098357395,-68.01255180271565
white hake,1985,205.09599973264713,7.949894831783611,8.473061932228365,42.573486370806535,-68.10665546903363
white hake,1986,198.56468369135195,8.535348384792936,8.888321533800106,42.445727926073204,-68.35530261189508
white hake,1987,209.05186621922832,7.287209996888814,8.774023273099091,42.49882311819451,-68.2419085949955
white hake,1988,212.35487605856827,7.376567197113173,7.518201046772265,42.801445741580935,-68.22907822377192
white hake,1989,207.55089509078874,7.3183027599849435,8.382246454365621,42.567063518614745,-67.96968454994698
white hake,1990,206.47590072753445,8.000754356666057,8.797601022795735,42.76930043382191,-67.86272263821408
white hake,1991,210.037399267453,7.940244681438269,8.764751509413337,42.648452942101216,-67.85587146279306
white hake,1992,222.65888369741114,7.556687747172644,7.360008503196884,42.657623570474115,-68.07415989301921
white hake,1993,222.47316717209083,7.275027467281456,8.341708234982246,42.7207146523679,-68.10472281730813
white hake,1994,226.17331262506204,8.39776659636465,8.729101213822371,42.79854892655948,-68.0306381465353
white hake,1995,216.2997032685629,7.78852253591414,9.060804040944651,42.780132801436764,-68.28095250078154
white hake,1996,243.91912821604632,7.9262908937388445,8.245758090066715,42.71256437295975,-67.96853205447267
white hake,1997,187.48083315719688,7.792944503262892,8.550492704674642,42.690563196681836,-68.50665423951077
white hake,1998,206.09372939739276,6.880894254060008,8.088376846472864,42.8365902061052,-68.3819061721018
white hake,1999,208.75565403523905,7.958855661097692,8.55060571801122,42.72237302454427,-68.27613463968976
white hake,2000,198.57476283134912,7.950045906923222,9.51218724603514,42.86459853442468,-68.28030507659092
white hake,2001,222.29051333634274,7.597522203418254,8.844048240841861,42.86405991092002,-68.20315447168558
white hake,2002,227.4505116159829,7.978784137439742,9.512430386382722,42.89441604524019,-68.22072332497123
white hake,2003,213.04116518189517,7.530205061039988,7.856613657764044,43.00154276775221,-68.08211216641993
white hake,2004,217.63009124694628,6.910002328148229,7.45864689277251,42.89733798191972,-67.9194160986452
white hake,2005,219.89210540242536,7.6915836123795085,8.704865297757609,42.81935031816663,-68.2366689482592
white hake,2006,196.2928303913779,8.02701156619305,9.362975550052695,42.78541622830704,-68.4350610350292
white hake,2007,226.1870236210043,7.033127911217442,9.010687940621093,42.59048310917349,-68.61081241220245
white hake,2008,220.7501903394532,7.271479324827319,9.238483445076668,42.85176495039926,-68.14701112582675
white hake,2009,225.31228383472103,7.616006194202278,8.616243192654826,42.66172692228572,-67.70824428586218
white hake,2010,230.897715386667,8.39982922782304,8.41268294105041,42.67905655648151,-68.10636009314287
