est_year,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1340,1351,1360,1370,1380,1390,1400,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760
2006,0.0296610169,0.0296610169,0.0084745763,0.0042372881,0.0254237288,0.0402542373,0.0084745763,0.0042372881,0.0254237288,0.0402542373,0.0084745763,0.0042372881,0.0381355932,0.0127118644,0.0042372881,0.0635593220,0.0127118644,0.0084745763,0.0381355932,0.0254237288,0.0169491525,0.0169491525,0.0190677966,0.0254237288,0.0169491525,0.0317796610,0.0254237288,0.0338983051,0.0338983051,0.0127118644,0.0233050847,0.0084745763,0.0338983051,0.0211864407,0.0233050847,0.0169491525,0.0148305085,0.0127118644,0.0084745763,0.0084745763,0.0042372881,0.0296610169,0.0127118644,0.0084745763,0.0044052863,0.0254237288,0.0169491525,0.0084745763,0.0042372881,0.0211864407,0.0169491525,0.0105932203,0.0040816327
2007,0.0294117647,0.0294117647,0.0126050420,0.0084033613,0.0210084034,0.0336134454,0.0084033613,0.0042016807,0.0210084034,0.0336134454,0.0084033613,0.0042016807,0.0378151261,0.0126050420,0.0042016807,0.0840336134,0.0126050420,0.0084033613,0.0378151261,0.0252100840,0.0168067227,0.0168067227,0.0210084034,0.0252100840,0.0147058824,0.0210084034,0.0168067227,0.0294117647,0.0336134454,0.0126050420,0.0252100840,0.0084033613,0.0315126050,0.0210084034,0.0189075630,0.0189075630,0.0126050420,0.0126050420,0.0105042017,0.0063025210,0.0042016807,0.0294117647,0.0126050420,0.0126050420,0.0084033613,0.0252100840,0.0168067227,0.0126050420,0.0084033613,0.0210084034,0.0189075630,0.0105042017,0.0084033613
2008,0.0305676856,0.0305676856,0.0065502183,0.0043668122,0.0218340611,0.0349344978,0.0087336245,0.0043668122,0.0218340611,0.0349344978,0.0087336245,0.0043668122,0.0393013100,0.0131004367,0.0043668122,0.0873362445,0.0131004367,0.0065502183,0.0393013100,0.0262008734,0.0174672489,0.0174672489,0.0174672489,0.0262008734,0.0174672489,0.0218340611,0.0174672489,0.0305676856,0.0349344978,0.0131004367,0.0262008734,0.0087336245,0.0349344978,0.0218340611,0.0218340611,0.0174672489,0.0131004367,0.0131004367,0.0087336245,0.0087336245,0.0043668122,0.0305676856,0.0131004367,0.0087336245,0.0043668122,0.0262008734,0.0174672489,0.0087336245,0.0043668122,0.0218340611,0.0174672489,0.0087336245,0.0043668122
2009,0.0293040293,0.0329670330,0.0183150183,0.0109890110,0.0164835165,0.0366300366,0.0146520147,0.0109890110,0.0238095238,0.0402930403,0.0164835165,0.0073260073,0.0293040293,0.0146520147,0.0091575092,0.0512820513,0.0146520147,0.0073260073,0.0293040293,0.0164835165,0.0146520147,0.0146520147,0.0256410256,0.0293040293,0.0109890110,0.0201465201,0.0201465201,0.0219780220,0.0311355311,0.0109890110,0.0183150183,0.0128205128,0.0402930403,0.0219780220,0.0274725275,0.0128205128,0.0128205128,0.0219780220,0.0146520147,0.0077519380,0.0073260073,0.0329670330,0.0109890110,0.0073260073,0.0054945055,0.0274725275,0.0183150183,0.0091575092,0.0077519380,0.0238095238,0.0219780220,0.0073260073,0.0073260073
2010,0.0311926606,0.0330275229,0.0183486239,0.0091743119,0.0165137615,0.0330275229,0.0146788991,0.0110091743,0.0183486239,0.0330275229,0.0146788991,0.0110091743,0.0366972477,0.0146788991,0.0073394495,0.0477064220,0.0128440367,0.0128440367,0.0293577982,0.0201834862,0.0146788991,0.0128440367,0.0201834862,0.0275229358,0.0091743119,0.0146788991,0.0165137615,0.0238532110,0.0293577982,0.0110091743,0.0238532110,0.0128440367,0.0330275229,0.0220183486,0.0256880734,0.0146788991,0.0110091743,0.0220183486,0.0110091743,0.0110091743,0.0091743119,0.0330275229,0.0110091743,0.0110091743,0.0091743119,0.0293577982,0.0183486239,0.0091743119,0.0055045872,0.0275229358,0.0220183486,0.0110091743,0.0110091743
2011,0.0279441118,0.0319361277,0.0159680639,0.0099800399,0.0179640719,0.0299401198,0.0159680639,0.0119760479,0.0199600798,0.0359281437,0.0159680639,0.0119760479,0.0379241517,0.0159680639,0.0119760479,0.0459081836,0.0159680639,0.0159680639,0.0279441118,0.0159680639,0.0159680639,0.0159680639,0.0219560878,0.0279441118,0.0099800399,0.0179640719,0.0179640719,0.0259481038,0.0279441118,0.0099800399,0.0179640719,0.0119760479,0.0219560878,0.0199600798,0.0259481038,0.0139720559,0.0119760479,0.0199600798,0.0119760479,0.0119760479,0.0059880240,0.0279441118,0.0119760479,0.0119760479,0.0119760479,0.0279441118,0.0199600798,0.0119760479,0.0119760479,0.0239520958,0.0199600798,0.0119760479,0.0099800399
2012,0.0254545455,0.0290909091,0.0145454545,0.0109090909,0.0181818182,0.0272727273,0.0145454545,0.0109090909,0.0181818182,0.0290909091,0.0145454545,0.0109090909,0.0345454545,0.0145454545,0.0109090909,0.0472727273,0.0145454545,0.0109090909,0.0309090909,0.0200000000,0.0145454545,0.0127272727,0.0218181818,0.0290909091,0.0090909091,0.0290909091,0.0272727273,0.0254545455,0.0327272727,0.0109090909,0.0236363636,0.0127272727,0.0309090909,0.0236363636,0.0290909091,0.0145454545,0.0163636364,0.0181818182,0.0109090909,0.0109090909,0.0090909091,0.0236363636,0.0109090909,0.0109090909,0.0090909091,0.0236363636,0.0181818182,0.0109090909,0.0109090909,0.0218181818,0.0181818182,0.0109090909,0.0109090909
2013,0.0249110320,0.0284697509,0.0142348754,0.0106761566,0.0177935943,0.0284697509,0.0142348754,0.0106761566,0.0177935943,0.0320284698,0.0142348754,0.0106761566,0.0444839858,0.0124555160,0.0106761566,0.0462633452,0.0160142349,0.0124555160,0.0320284698,0.0195729537,0.0142348754,0.0142348754,0.0249110320,0.0284697509,0.0142348754,0.0266903915,0.0177935943,0.0249110320,0.0320284698,0.0106761566,0.0195729537,0.0142348754,0.0320284698,0.0249110320,0.0284697509,0.0142348754,0.0106761566,0.0177935943,0.0106761566,0.0106761566,0.0088967972,0.0249110320,0.0106761566,0.0106761566,0.0106761566,0.0249110320,0.0177935943,0.0106761566,0.0106761566,0.0213523132,0.0177935943,0.0106761566,0.0106761566
2014,0.0258964143,0.0318725100,0.0159362550,0.0119521912,0.0199203187,0.0318725100,0.0159362550,0.0119521912,0.0199203187,0.0338645418,0.0159362550,0.0099601594,0.0358565737,0.0139442231,0.0099601594,0.0517928287,0.0159362550,0.0139442231,0.0338645418,0.0179282869,0.0159362550,0.0159362550,0.0199203187,0.0278884462,0.0099601594,0.0239043825,0.0199203187,0.0278884462,0.0338645418,0.0079681275,0.0239043825,0.0139442231,0.0378486056,0.0278884462,0.0318725100,0.0139442231,0.0119521912,0.0184501845,0.0110701107,0.0110701107,0.0110701107,0.0258302583,0.0110701107,0.0110701107,0.0110701107,0.0278884462,0.0199203187,0.0119521912,0.0119521912,0.0219123506,0.0199203187,0.0119521912,0.0119521912
2015,0.0249110320,0.0284697509,0.0142348754,0.0106761566,0.0177935943,0.0284697509,0.0142348754,0.0106761566,0.0177935943,0.0284697509,0.0142348754,0.0106761566,0.0355871886,0.0142348754,0.0106761566,0.0533807829,0.0142348754,0.0124555160,0.0302491103,0.0213523132,0.0142348754,0.0142348754,0.0195729537,0.0302491103,0.0106761566,0.0213523132,0.0177935943,0.0249110320,0.0355871886,0.0106761566,0.0249110320,0.0142348754,0.0427046263,0.0249110320,0.0284697509,0.0177935943,0.0106761566,0.0177935943,0.0106761566,0.0106761566,0.0071174377,0.0249110320,0.0106761566,0.0106761566,0.0088967972,0.0249110320,0.0177935943,0.0106761566,0.0088967972,0.0213523132,0.0177935943,0.0106761566,0.0106761566
2016,0.0250447227,0.0304114490,0.0143112701,0.0107334526,0.0161001789,0.0250447227,0.0125223614,0.0107334526,0.0178890877,0.0322003578,0.0125223614,0.0089445438,0.0357781753,0.0125223614,0.0089445438,0.0500894454,0.0143112701,0.0143112701,0.0322003578,0.0214669052,0.0161001789,0.0143112701,0.0196779964,0.0286225403,0.0143112701,0.0214669052,0.0178890877,0.0250447227,0.0375670841,0.0107334526,0.0250447227,0.0143112701,0.0429338104,0.0250447227,0.0286225403,0.0161001789,0.0107334526,0.0178890877,0.0089445438,0.0071556351,0.0089445438,0.0250447227,0.0107334526,0.0107334526,0.0107334526,0.0250447227,0.0178890877,0.0107334526,0.0107334526,0.0214669052,0.0178890877,0.0107334526,0.0107334526
2017,0.0264150943,0.0301886792,0.0150943396,0.0113207547,0.0188679245,0.0301886792,0.0150943396,0.0113207547,0.0188679245,0.0339622642,0.0150943396,0.0113207547,0.0516795866,0.0206718346,0.0155038760,0.0620155039,0.0206718346,0.0206718346,0.0361757106,0.0232558140,0.0206718346,0.0206718346,0.0232558140,0.0335917313,0.0155038760,0.0284237726,0.0206718346,0.0258397933,0.0465116279,0.0155038760,0.0258397933,0.0180878553,0.0413436693,0.0284237726,0.0284237726,0.0155038760,0.0155038760,0.0188679245,0.0113207547,0.0113207547,0.0075471698,0.0264150943,0.0113207547,0.0113207547,0.0113207547,0.0264150943,0.0188679245,0.0113207547,0.0113207547,0.0226415094,0.0188679245,0.0113207547,0.0075471698
2018,0.0310262530,0.0286396181,0.0167064439,0.0143198091,0.0214797136,0.0334128878,0.0167064439,0.0143198091,0.0190930788,0.0310262530,0.0167064439,0.0143198091,0.0357995227,0.0167064439,0.0119331742,0.0548926014,0.0167064439,0.0119331742,0.0310262530,0.0167064439,0.0167064439,0.0167064439,0.0214797136,0.0286396181,0.0119331742,0.0190930788,0.0190930788,0.0214797136,0.0262529833,0.0106382979,0.0106382979,0.0106382979,0.0167064439,0.0190930788,0.0167064439,0.0095465394,0.0095465394,0.0238663484,0.0143198091,0.0119331742,0.0119331742,0.0310262530,0.0119331742,0.0143198091,0.0119331742,0.0238663484,0.0238663484,0.0143198091,0.0143198091,0.0214797136,0.0214797136,0.0143198091,0.0143198091
2019,0.0260707635,0.0297951583,0.0148975791,0.0111731844,0.0186219739,0.0316573557,0.0148975791,0.0130353818,0.0186219739,0.0335195531,0.0148975791,0.0093109870,0.0372439479,0.0148975791,0.0093109870,0.0521415270,0.0148975791,0.0148975791,0.0297951583,0.0204841713,0.0148975791,0.0167597765,0.0223463687,0.0260707635,0.0074487896,0.0167597765,0.0186219739,0.0242085661,0.0372439479,0.0093109870,0.0223463687,0.0130353818,0.0409683426,0.0223463687,0.0260707635,0.0093109870,0.0093109870,0.0186219739,0.0111731844,0.0111731844,0.0074487896,0.0260707635,0.0111731844,0.0111731844,0.0093109870,0.0260707635,0.0186219739,0.0111731844,0.0093109870,0.0223463687,0.0186219739,0.0093109870,0.0111731844
